EngineCoolantTemperature;EngineLoad;RPM;IntakeManifoldPressure;MassAirFlow;IntakeAirTemperature;Speed;ShortTermFuelTrimBank1;ThrottlePosition;TimingAdvance
82;73,7;2625;68;8,45;32;21;-0,023;27,1;0,694
82;85,5;2003;68;28,6;32;33;-0,086;36,9;0,667
82;20;1814;64;4,63;32;33;-0,023;34,1;0,627
82;78;1723;42;19,59;32;37;-0,031;33,3;0,667
82;65,5;1857;57;18,39;32;44;0,031;32,9;0,686
83;67,8;2263;42;6,92;32;48;0,07;24,7;0,694
83;47,8;1632;36;7,2;32;53;0,023;25,9;0,706
83;41,2;1785;37;14,37;32;56;-0,016;32,2;0,725
82;41,2;1873;35;11,27;32;57;0,086;29,4;0,722
82;40,8;1891;30;9,7;32;55;0,078;28,2;0,722
82;38,4;1835;33;10,32;32;54;0,023;29;0,737
82;37,6;1811;20;10,21;32;53;0,016;29;0,725
82;36,9;1386;45;9,78;32;52;0,031;29;0,608
83;51,4;1453;31;10,69;32;52;0,039;29,4;0,682
83;14,9;1457;20;3,64;32;53;0,102;20,8;0,741
82;17,6;1463;19;3,76;32;54;0,188;21,6;0,631
82;18,4;1492;30;6,04;32;55;0,094;25,9;0,631
81;55,7;1518;36;10,42;32;55;0,031;29;0,686
81;26,7;1497;30;3,71;32;49;0,047;20,4;0,71
81;41,2;774;35;4,4;33;45;-0,047;21,2;0,588
81;36,9;798;33;4,14;33;32;-0,008;20,4;0,557
82;36,5;829;70;9,4;32;37;0,039;29,8;0,557
82;19,2;1920;61;19,2;31;46;-0,008;34,1;0,631
82;76,1;2376;40;27,1;31;49;-0,039;35,3;0,69
82;56,1;1706;49;14,72;31;49;-0,055;31,4;0,694
82;58,4;1748;31;14,8;32;49;0,039;31,4;0,694
82;41,2;781;33;4,28;33;31;0,008;20,8;0,573
82;26,3;767;75;3,64;33;32;0,031;20;0,518
82;92,2;2888;88;40,87;31;33;0;38,4;0,675
82;100;1725;89;30,64;31;41;0,047;40,4;0,573
82;100;2065;81;35;30;47;-0,062;40;0,612
83;94,1;2326;20;32,59;31;41;0;37,3;0,671
83;43,1;788;34;5,13;32;25;-0,078;21,6;0,667
83;92,5;2104;41;29,93;31;33;-0,031;36,9;0,686
83;65,5;1734;24;16,87;31;41;-0,031;32,2;0,682
82;25,5;2068;33;6,09;31;46;0,055;23,9;0,729
82;24,7;2299;20;6,39;31;46;0;25,1;0,749
82;18,4;2258;19;6,21;31;43;0;24,7;0,639
82;19,6;2054;20;5,82;31;37;0,016;23,9;0,635
82;54,9;1838;28;5,81;32;32;0,078;23,5;0,698
82;42;795;38;4,51;32;12;-0,023;20,4;0,549
83;43,1;930;35;6,25;32;15;0,008;24,7;0,584
83;41,6;1409;42;8,64;31;24;0,031;27,5;0,69
82;69,8;2168;21;22,91;31;28;0;34,1;0,69
82;69;1468;50;14,49;31;35;-0,062;31,4;0,659
81;63,5;1813;25;17,19;31;40;-0,086;32,2;0,686
81;18,8;1076;51;3,43;31;42;-0,055;21,6;0,62
82;56,5;1414;47;11,15;31;45;0,031;29,4;0,6295
82;17,3;1445;20;3,24;31;45;0,117;21,6;0,639
83;39,6;899;32;4,33;32;40;-0,016;20,4;0,639
83;40;785;32;4,31;32;29;0,031;20,8;0,569
83;71;1485;64;15,13;31;34;0,047;31,8;0,659
83;76,5;1799;20;20;30;38;-0,07;33,3;0,667
82;18;901;34;4,46;31;32;0,031;21,2;0,604
82;43,5;765;31;4,53;32;18;-0,047;21,2;0,549
82;35,7;794;34;3,99;32;9;-0,047;20;0,608
82;38,4;809;32;4,07;32;0;0,055;20,4;0,549
82;40;808;34;4,43;32;0;0,039;20,8;0,553
83;41,6;790;35;4,74;32;0;0,039;21,6;0,529
83;62,4;1130;40;6,17;32;12;-0,031;20,8;0,584
83;24,3;2168;24;6,86;31;14;0,047;24,7;0,765
82;43,1;756;49;4,68;32;13;0,047;22;0,506
82;62,4;1292;57;12,31;31;24;-0,016;30,2;0,62
82;22,7;1849;36;4,58;31;26;0,078;22,4;0,569
82;20;1194;29;3,25;31;25;0,055;18;0,671
82;39,2;812;34;4,08;32;21;-0,039;20,4;0,541
83;38,4;806;34;4,16;32;20;0,008;20,4;0,573
83;58,4;1230;62;11,11;31;20;0,031;30,2;0,639
83;75,7;1985;62;22,97;30;32;0;34,1;0,675
83;20,4;2734;64;7,42;30;34;0,039;26,3;0,682
83;79,6;1765;68;20,6;30;39;0;33,7;0,667
83;85,5;1963;68;24,45;30;43;-0,07;35,3;0,667
83;19,2;1684;42;4,26;30;40;-0,039;21,2;0,761
83;21,6;1307;42;3,39;31;40;0,039;23,1;0,686
84;32,5;1358;19;6,58;31;40;0,047;24,7;0,702
84;18;1323;20;3,67;31;33;0,125;20,4;0,62
84;31,4;908;60;3,75;32;26;0,062;18,8;0,62
83;66,7;1457;30;12,64;31;33;0,023;30,6;0,663
83;25,1;1028;35;2,41;31;19;-0,008;19,6;0,592
83;35,7;787;66;3,96;31;27;0,055;30,2;0,537
83;29,8;2391;30;6,74;31;28;0,047;24,3;0,71
83;33,7;819;35;3,89;31;18;0,039;19,6;0,608
83;36,5;794;33;3,91;32;3;0,008;20,4;0,565
83;45,1;775;28;8,04;31;3;0,039;30,2;0,537
83;48,6;939;62;6,4;31;6;0,023;23,9;0,529
84;27,5;929;24;9,07;31;10;-0,047;29,4;0,463
84;47,5;1660;31;12,13;31;12;0;30,2;0,698
83;34,1;1834;27;11,25;30;13;-0,055;29,4;0,737
83;47,1;2028;38;14,04;31;14;0,031;31;0,725
83;70,6;1424;54;8,91;31;15;0,039;21,6;0,647
84;23,5;1930;35;5,31;31;17;0,031;23,1;0,722
84;44,3;776;66;4,81;31;24;0,023;21,6;0,502
84;78,8;2353;20;27,47;30;32;-0,055;35,7;0,686
84;68,2;1593;64;17,56;30;38;-0,008;32,5;0,678
84;79,6;1998;61;23,48;30;46;-0,062;34,5;0,675
84;72,2;2330;37;24,68;30;47;0;34,9;0,694
84;51;1582;36;11,67;30;49;-0,016;29,8;0,694
84;31;1670;23;7,19;30;49;0,07;25,9;0,757
84;15,7;1663;33;4,08;31;48;0;21,6;0,725
84;36,5;1625;27;8,66;30;49;0;27,1;0,725
84;37,6;1618;35;8,89;30;48;-0,008;27,5;0,733
83;42,7;1611;38;10,88;30;48;-0,008;29,4;0,722
83;45,5;1624;19;9,65;30;49;-0,008;28,2;0,714
83;18,4;1628;28;4,34;31;48;0;22;0,631
83;32,5;1627;22;5,45;31;49;0,07;22;0,737
82;26,7;1636;18;6,39;31;47;0,016;24,7;0,745
82;33,7;1550;29;7,86;31;46;0,039;26,7;0,737
82;30,2;1531;20;6,82;31;43;0,031;24,7;0,733
82;43,1;1425;31;8,43;31;42;0,062;27,1;0,694
82;47,8;1403;46;9,7;30;43;-0,016;28,2;0,69
82;57,6;1457;69;12,24;30;46;0,023;30,2;0,678
82;58;1592;57;13,26;30;52;-0,008;31;0,686
82;70,6;1772;21;18,35;30;53;0,016;32,5;0,678
82;62,4;1490;20;12,29;30;51;-0,023;30,2;0,663
82;19,2;1381;22;3,72;31;46;0,141;20,8;0,616
83;100;1310;58;20,68;30;50;0,062;36,1;0,533
82;70,6;1403;38;5,23;30;51;-0,031;26,3;0,655
83;39,2;776;33;5,14;31;16;-0,016;22,7;0,671
83;39,2;790;35;4,13;31;0;0,023;20,4;0,569
83;43,1;787;34;4,63;31;0;-0,008;20,8;0,549
83;39,2;809;33;4,29;32;0;0,039;20,4;0,537
83;41,2;781;33;4,6;32;0;0,023;20,8;0,522
83;41,6;797;33;4,5;32;0;-0,023;20,8;0,557
83;41,6;800;36;4,55;32;0;0,023;20,8;0,514
83;40,8;797;60;4,47;31;4;0,023;21,2;0,545
83;77,6;1965;51;25,78;30;23;0,031;36,1;0,635
82;79,2;2356;78;30,57;30;44;0,023;36,5;0,686
82;22;3570;74;9,51;30;50;0;27,8;0,631
83;90,2;2613;18;36,41;30;58;-0,062;37,6;0,678
83;28,2;1489;44;11,49;30;55;0,055;31;0,749
84;54,5;1826;47;15,37;30;55;0,023;31,4;0,702
84;57,3;1847;18;15,56;30;54;-0,07;31,4;0,694
83;40;1788;20;10,62;30;52;0,062;29;0,725
83;30,2;1732;38;6,68;30;51;0;26,7;0,741
83;60,8;1731;20;15,46;30;49;-0,016;31,4;0,69
83;18;1643;21;4,36;31;47;0;21,6;0,631
83;31,8;1543;36;7,42;31;47;-0,008;25,9;0,733
82;60;1566;41;3,9;31;47;0,055;20;0,686
82;65,9;1300;57;12,25;30;51;0,062;30,2;0,655
83;67,1;1428;50;13,96;30;54;0,016;31;0,663
83;60,4;1505;47;13,14;30;57;-0,055;30,6;0,678
83;50,2;1565;37;10,89;30;58;-0,055;29,4;0,69
83;36,1;1582;28;8,48;30;56;0,031;27,1;0,718
83;35,3;1532;32;8,14;30;55;-0,016;26,7;0,722
82;40,4;1495;57;9,05;30;54;-0,023;27,5;0,71
82;79,6;1464;74;17,06;30;51;-0,031;32,5;0,643
82;89,8;1411;94;18,53;30;49;-0,008;33,7;0,616
82;100;1352;64;22,51;30;47;0,016;55,7;0,522
83;61,2;1560;55;14,03;30;46;0,039;31;0,682
83;72,2;1527;63;22,18;30;47;0,031;34,9;0,663
83;69,4;1568;40;15,85;30;48;-0,039;31,8;0,671
83;45,1;1598;38;10,63;30;48;-0,016;29;0,714
83;45,1;1619;20;10,7;31;47;0,047;29;0,714
82;17,6;1545;21;3,98;31;44;0;22;0,627
82;18,4;1443;21;3,97;31;38;0;21,2;0,612
82;45,9;746;33;5,25;32;38;-0,008;21,6;0,651
82;38,4;778;33;4,37;32;37;0,031;20,8;0,561
82;45,5;1248;43;11,67;31;38;0,023;30,2;0,667
82;16,1;1250;24;3,32;31;34;0,086;19,6;0,725
82;20,4;1123;35;4,19;31;33;-0,008;23,9;0,576
82;39,6;1548;20;6,07;31;28;0,07;23,5;0,714
82;21,6;937;33;3,79;32;19;0,055;20,4;0,631
82;39,2;843;40;6,3;31;18;0,0315;26,3;0,592
82;45,9;1567;33;10,54;31;19;0,008;29;0,702
82;40;1629;30;7,68;31;18;-0,023;25,5;0,722
82;38;1526;30;8,68;31;16;-0,07;27,5;0,706
82;32,5;1601;24;7,79;31;15;0,031;26,3;0,733
82;23,1;985;45;2,88;31;12;0,023;20;0,584
82;52,9;1205;32;9,36;31;13;0,047;28,2;0,631
82;41,2;788;33;4,61;32;4;0,047;21,2;0,549
82;41,6;857;33;8,34;31;12;0,031;27,5;0,573
83;34,5;2067;19;10,16;31;16;-0,016;27,8;0,729
82;19,2;1040;36;3,03;31;20;0,031;21,6;0,631
82;32,9;1803;27;9,05;31;24;-0,047;27,5;0,733
82;25,5;2011;18;8,26;31;27;-0,039;27,1;0,761
82;37,6;1424;22;7,85;31;31;-0,016;26,3;0,69
82;18,4;1550;44;4,07;31;37;0,023;22,4;0,655
83;39,6;1924;20;11,63;31;42;0,008;29,8;0,718
83;24,7;2076;21;7,8;31;43;0;26,7;0,765
83;25,5;977;36;2,89;32;42;-0,016;20,4;0,592
83;34,1;787;32;4;32;40;-0,07;20;0,561
83;36,5;796;31;4,24;32;36;0,008;20,4;0,584
84;36,1;789;33;4,08;32;30;0;20,4;0,58
84;35,3;781;33;4,22;32;30;0;20,4;0,592
84;54,1;1553;53;12,85;31;39;0,039;31;0,686
83;62,4;1997;56;18,38;30;45;-0,039;32,5;0,686
82;50,6;2213;61;21,06;30;48;-0,008;33,7;0,714
82;18,4;1599;56;3,89;30;45;-0,008;20,4;0,627
82;94,5;1534;54;16,05;30;49;-0,062;31,4;0,608
83;19,2;1323;35;3,69;31;37;-0,016;19,2;0,612
83;38;802;31;4,28;32;24;0,008;20,4;0,533
84;36,1;810;33;4,04;32;12;-0,047;20;0,576
84;40,8;798;32;4,19;32;2;-0,047;20,4;0,588
84;39,2;789;36;4,38;32;0;0,055;20,4;0,545
84;42,4;791;34;4,6;32;0;0,023;21,2;0,522
84;43,9;767;35;4,73;32;0;0,055;22,7;0,565
83;35,7;834;33;4,4;32;0;0,047;20,4;0,537
83;44,3;765;58;4,67;32;8;0,039;21,6;0,565
83;47,8;1495;31;11,23;31;19;0,031;30,2;0,624
83;54,5;1980;61;19,25;30;29;-0,008;33,3;0,745
83;20;1750;98;25,56;30;39;-0,016;38,8;0,765
83;100;2086;93;37,16;30;55;0,031;71,4;0,6
84;100;2876;69;53,53;30;61;0;45,9;0,624
84;82;2064;57;25,06;30;63;-0,039;35,3;0,671
84;57,3;2117;19;17,57;30;61;-0,125;31,4;0,698
85;18;1994;18;5,32;30;55;0;23,1;0,635
84;18;1788;27;4,7;31;50;0,055;22,4;0,635
84;40,8;1637;64;10,1;30;47;0,039;28,6;0,737
84;58;1186;23;22,12;30;44;0,047;39,6;0,592
84;19,2;2230;33;6,4;30;41;0,031;24,7;0,651
84;58,8;2099;45;18,42;30;46;0,016;32,5;0,698
83;54,1;2322;55;18,74;30;51;-0,031;32,5;0,718
83;26,3;2539;44;8,2;30;52;0,039;25,1;0,698
83;51,4;1757;27;13,5;30;53;0,031;30,6;0,702
84;29,4;1753;27;7,62;30;51;0;26,3;0,745
84;41,2;1697;47;5,59;30;52;-0,008;22,4;0,722
84;54,1;1764;41;14,37;30;55;-0,031;31;0,698
83;48,2;1839;68;13,21;30;60;0,023;30,6;0,71
83;82;2083;38;25,48;30;64;0,039;30,2;0,675
83;64,7;1772;39;16,75;30;67;0,039;32,2;0,686
83;36,1;1810;32;9,75;30;63;0,039;28,2;0,729
83;22,4;1653;20;4,02;31;55;0,016;22;0,729
83;19,6;1437;20;3,83;31;49;0,164;21,2;0,639
83;18,4;1329;27;3,42;31;49;0,094;20;0,616
83;37,3;809;34;3,88;32;50;0,047;20;0,565
83;36,9;811;34;3,95;32;49;-0,008;20;0,518
83;32,2;813;31;3,83;32;43;-0,023;20;0,569
83;37,3;804;31;4,34;32;41;-0,047;20,4;0,549
83;37,6;803;33;4,07;32;36;-0,047;20;0,6
83;38,8;804;31;4,12;32;22;-0,055;20,4;0,584
83;38,4;777;49;4,47;32;8;-0,039;20,4;0,604
83;48,6;1312;50;14,91;31;20;0,055;32,2;0,627
82;18,8;3006;20;8,56;31;20;0,031;27,1;0,8
82;37,6;821;33;4,25;32;16;-0,086;0;0,533
81;44,7;850;21;8,59;31;18;0,047;28,2;0,553
82;17,3;1558;78;11,37;31;26;0,031;29,4;0,647
82;100;2522;20;38,51;30;36;0,008;38,8;0,659
83;100;1927;81;31;30;49;-0,031;38;0,62
83;100;2563;21;40,92;30;54;-0,07;39,6;0,651
83;18,8;1315;47;3,3;31;51;0,031;19,6;0,651
83;56,1;1698;50;13,83;30;50;-0,047;31;0,694
83;75,3;1696;66;18,41;30;52;-0,086;32,9;0,671
83;83,9;1756;53;21,88;30;53;-0,062;34,1;0,659
83;62;1757;26;15,46;30;56;-0,078;31,4;0,69
83;20;1110;46;3,41;31;59;-0,039;17,6;0,608
83;49,4;1629;34;10,76;30;61;0,039;29,4;0,698
83;33,7;1658;40;6,99;30;59;0;26,7;0,722
83;47,8;1582;43;10,93;30;55;0,039;29,4;0,702
83;53,3;1489;46;11,51;30;53;0,039;29,8;0,686
83;93,3;1460;65;20,26;30;56;0,07;34,1;0,663
83;68,6;1579;50;15,91;30;59;0,023;31,8;0,663
83;32,5;1600;32;7,68;30;58;0;26,7;0,729
83;27,5;1565;20;4,81;30;54;0;20,4;0,741
83;18,8;1432;22;3,55;31;47;0,125;20,8;0,698
83;28,2;858;30;3,52;31;20;-0,023;19,6;0,608
83;52,5;1660;73;17,2;30;32;0,07;32,9;0,604
82;98,8;3118;71;33,82;30;41;0;28,2;0,671
82;75,7;2219;53;24,12;30;53;-0,055;34,5;0,678
83;0;2738;30;11,73;30;60;0,039;27,5;0,706
83;23,9;2004;29;7,01;30;60;0;23,5;0,765
83;18,4;1970;20;5,51;30;55;0;23,5;0,698
83;0;1843;27;17,6;30;57;0,062;32,5;0,69
83;19,2;1850;28;5,12;31;49;0,094;23,1;0,639
83;30,2;817;31;3,68;31;33;0,047;20;0,616
83;38,8;799;32;4,22;32;13;-0,016;20,4;0,565
83;35,7;795;33;4,04;32;0;0,016;20;0,58
83;40,4;797;36;4,42;32;0;0,016;20,8;0,525
83;48,6;749;46;5,07;32;1;-0,016;23,1;0,608
84;52,5;1810;43;13,79;31;15;-0,008;30,6;0,612
83;60,4;2766;43;25,53;30;23;0;34,9;0,71
83;57,3;2142;21;18,53;30;31;-0,078;32,9;0,698
83;25,9;2598;19;15,38;30;25;0;31,4;0,788
83;40,4;859;34;4,49;31;0;-0,055;20,4;0,663
83;38,8;802;36;4,55;32;0;-0,008;20,8;0,529
84;39,6;801;34;4,48;32;0;-0,023;20,4;0,541
84;40,8;793;34;4,54;32;0;-0,047;20,8;0,541
85;41,6;802;33;4,7;32;0;0,008;20,8;0,537
85;41,2;784;34;4,71;32;0;-0,047;20,8;0,533
85;40;803;33;4,38;32;0;-0,031;20,4;0,541
85;40;804;34;4,54;32;0;-0,031;20,8;0,541
85;40;800;35;4,49;32;0;0,008;20,8;0,545
85;41,2;788;34;4,42;32;0;0,008;20,8;0,537
86;40,8;794;36;4,6;32;0;-0,055;20,8;0,545
86;42;801;33;4,42;32;0;0,016;20,8;0,533
86;40;811;34;4,49;32;0;0,008;20,8;0,545
87;42;785;33;4,65;33;0;0,008;21,2;0,529
87;43,1;801;31;4,49;33;0;-0,047;20,4;0,533
88;36,9;803;35;4,35;33;0;0,016;20,8;0,533
88;41,2;779;73;4,53;32;12;0,016;21,2;0,533
88;100;3393;74;58,33;31;35;0;43,1;0,667
88;94,5;3228;19;47,13;30;49;0;40;0,675
89;57,6;2189;28;23,06;31;52;0,094;34,1;0,769
89;25,1;2563;25;9,56;31;51;0,07;28,2;0,647
89;27,8;2483;21;10,3;31;48;0;28,6;0,776
89;34,1;878;33;3,85;32;30;-0,086;19,6;0,549
89;37,3;773;31;4,16;32;5;-0,047;20,4;0,565
89;36,9;789;45;4,26;32;7;0,016;20,4;0,596
89;56,5;2124;19;15,27;31;14;0,031;27,8;0,694
89;19,2;2074;46;5,56;31;16;0,141;23,1;0,635
88;61,6;2997;69;29,08;31;28;0;35,7;0,702
88;100;2783;19;43,81;31;41;-0,047;40;0,663
89;100;2363;35;25,68;31;41;-0,023;29;0,631
89;74,9;2028;66;23,21;31;44;0,031;32,2;0,678
89;74,5;2232;63;24,52;31;50;-0,062;34,5;0,686
89;86,3;2568;41;26,81;31;50;0;26,3;0,678
89;40,4;1641;61;9,98;31;47;0,031;28,2;0,722
89;60,4;1586;59;14,17;31;46;0,023;31;0,682
89;75,3;1546;63;17,45;31;46;0;32,5;0,663
89;79,2;1542;54;17,51;31;46;-0,016;32,5;0,655
89;20,8;1460;28;3,11;31;29;0,062;20;0,71
89;36,5;801;32;3,95;32;4;-0,016;20;0,604
90;38,8;783;51;4,45;32;3;0,023;20,8;0,565
90;65,1;1431;25;14,71;31;24;0,055;32,5;0,584
90;100;2826;77;37,31;31;43;0,039;38;0,663
90;22,4;3324;47;9,03;31;48;0,031;27,1;0,494
90;46,3;2445;19;16,77;31;52;0,039;31,8;0,733
90;19,2;890;32;4,35;32;44;0,039;21,6;0,655
91;36,9;781;32;3,89;32;42;0,016;20,4;0,553
91;34,1;799;31;3,72;33;39;0,008;20;0,569
91;36,1;787;31;4,01;33;26;-0,055;20;0,573
92;30,2;811;32;3,8;33;3;0,023;19,6;0,62
91;38;777;33;4,4;33;0;0,016;20,4;0,58
91;32,9;801;32;3,61;33;0;0,023;20;0,557
91;38;792;33;3,99;33;0;0,023;20;0,576
91;39,6;796;35;4,29;33;1;0,023;20,8;0,561
90;38;826;31;4,47;33;0;-0,016;20,8;0,541
91;40,4;804;33;4,46;33;0;-0,023;20,8;0,545
91;42;804;33;4,54;33;0;0,008;20,8;0,514
91;39,2;788;35;4,42;33;0;0,008;20,8;0,522
92;43,1;799;36;4,36;33;0;0,023;21,2;0,537
92;41,6;789;34;4,48;33;0;-0,031;20,8;0,525
92;40,4;815;35;4,58;33;0;-0,031;20,8;0,549
93;40,8;798;34;4,53;33;0;0,008;20,8;0,529
93;41,6;816;35;4,28;33;0;0,008;20,8;0,525
94;40,8;794;33;4,6;33;0;0,016;20,8;0,553
94;41,6;809;35;4,73;33;0;0,016;20,8;0,565
94;73,7;724;58;8,36;32;17;0;29,8;0,569
95;23,1;2858;49;7,07;32;23;0,031;25,9;0,714
95;49,4;1959;44;14,14;32;26;0;31;0,722
95;51,8;2265;41;17,62;31;31;-0,031;32,5;0,714
96;48,6;2596;21;19,62;31;31;-0,031;32,9;0,733
96;37,3;1366;48;13,33;31;34;0,086;31,8;0,616
97;18,8;1652;21;4,3;32;27;0;22;0,71
97;0;933;31;3,41;33;16;0,039;18,8;0,486
97;31;824;45;3,42;33;8;0,039;19,2;0,565
97;47,8;1592;47;12,42;32;25;0,008;30,6;0,624
97;21,2;2696;57;7,67;31;33;-0,031;25,9;0,639
98;51,8;2955;20;23,25;32;37;0;34,1;0,725
98;36,9;1594;19;7,97;32;36;0,102;26,7;0,663
98;20,4;1791;34;5,32;32;38;0,062;23,1;0,627
98;23,9;1910;19;6,55;32;41;0;26,7;0,741
98;19,6;1988;20;5,64;32;38;0;23,9;0,631
98;19,2;1875;19;5,28;32;37;0;23,1;0,631
97;18;1803;37;4,86;32;41;0,078;22,7;0,631
97;21,2;2054;50;10,43;32;49;0,039;29,4;0,635
97;30,6;2485;30;11,68;32;52;-0,008;29,8;0,737
96;19,6;2524;20;7,29;32;46;0,039;25,9;0,643
96;31,8;858;32;3,56;33;40;-0,031;19,2;0,537
96;39,2;779;30;4,32;33;31;-0,016;20,8;0,569
96;32,9;805;59;3,77;33;32;0,016;19,6;0,576
96;89;1677;43;14,87;32;40;0,031;32,9;0,647
96;43,9;1995;37;13,05;32;42;-0,078;30,6;0,706
95;41,2;2062;28;12,72;32;42;-0,047;30,2;0,722
95;45,5;2094;20;15,1;32;44;0,031;32,2;0,733
95;49,4;1462;19;10,79;32;42;0,062;28,2;0,698
95;18,4;1395;27;6,2;32;41;0,062;25,5;0,627
95;38,8;1343;44;7,84;32;40;0,078;26,3;0,694
95;53,3;1367;48;10,41;32;42;0,07;29;0,671
95;69,4;1467;36;15,03;32;46;-0,055;31,4;0,659
94;42,7;1576;34;9,66;32;47;0,047;25,1;0,714
94;38,8;1584;26;8,94;32;47;0;27,5;0,722
94;17,6;1506;20;3,71;32;41;0;21,2;0,675
94;20,8;1152;27;3,49;33;40;0,086;18;0,6
93;37,3;803;32;4,18;33;40;-0,008;20;0,529
93;18;1326;20;3,62;33;38;0,148;20,4;0,62
93;34,1;905;31;3,69;33;27;0,016;19,2;0,663
93;32,5;794;31;3,58;34;25;-0,047;19,6;0,592
93;36,9;786;29;4,07;34;19;0,062;20;0,608
93;36,1;804;32;4,34;34;2;-0,016;20,4;0,588
93;37,6;790;34;4,17;34;0;0,039;20,4;0,635
93;35,3;815;33;3,95;34;0;-0,008;19,6;0,557
93;39,6;783;34;4,56;34;1;-0,016;20,8;0,514
93;42;801;53;4,54;34;2;-0,031;20,8;0,553
93;57,3;938;46;9,81;33;15;0;28,6;0,506
93;55,7;2789;39;24,05;32;21;0;34,5;0,718
93;56,5;1911;49;15,56;32;30;-0,031;31,8;0,694
94;55,3;2687;42;9,2;32;36;-0,07;29;0,718
94;65,5;3084;56;8,71;32;41;0,031;26,3;0,698
94;53,7;2067;35;16,46;32;43;-0,016;31,8;0,698
95;40,8;2162;35;13,14;32;45;-0,031;30,6;0,729
95;37,6;2231;32;12,23;32;45;0,039;30,2;0,737
95;56,9;2264;21;19,22;32;49;-0,023;32,9;0,706
95;56,5;1645;28;13,68;32;50;-0,008;31;0,69
95;31,4;1638;31;7,57;32;49;0,047;26,3;0,741
95;40;1601;32;9,51;32;48;0;28,2;0,722
94;37,3;1621;79;8,9;32;51;-0,008;27,5;0,725
94;44,3;1766;30;11,8;32;52;-0,023;29,8;0,71
94;34,1;1720;29;8,72;32;51;0,031;27,1;0,733
94;50,6;1722;41;12,81;32;52;-0,031;30,2;0,702
93;42,4;1721;33;10,69;32;49;0,031;28,2;0,718
93;59,6;1621;47;13,97;32;48;-0,031;31;0,69
93;46,3;1596;23;10,59;32;45;0,016;28,2;0,706
92;36,9;1514;34;8,15;32;46;-0,023;26,7;0,718
92;39,2;1521;31;8,09;32;46;-0,039;26,7;0,718
92;27,1;1511;88;5,9;32;48;0,016;23,9;0,737
91;43,5;1612;30;3,78;32;46;0,031;21,2;0,651
91;37,6;790;31;3,99;33;39;-0,039;20,4;0,576
91;35,7;795;44;3,68;33;36;-0,008;19,6;0,576
91;43,1;1787;19;7,94;33;33;0,078;24,3;0,702
91;18;1546;46;5,33;32;34;0,07;25,5;0,627
90;61,2;1776;37;15,4;32;40;-0,094;31,8;0,69
90;19,6;1996;20;6;32;36;0;23,9;0,761
83;32,9;834;33;3,93;33;25;0,047;20;0,576
90;35,3;814;32;3,7;34;16;-0,023;19,6;0,533
91;32,9;798;33;3,81;34;10;0,031;20;0,58
91;35,3;795;32;3,91;34;0;0,016;20;0,569
91;38,4;795;33;4,09;34;0;-0,016;20;0,58
91;36,5;807;32;4,2;34;0;-0,016;20,4;0,584
91;33,3;798;32;4,08;34;0;0,023;20;0,541
92;34,5;799;32;3,75;34;0;0,023;20;0,58
92;34,9;804;33;3,86;34;0;0,023;20;0,569
92;35,7;804;32;3,56;34;0;0,023;20;0,573
93;0;806;29;4,04;34;0;0,039;20;0,565
93;39,2;794;37;4,21;34;0;-0,008;20,4;0,533
93;36,5;813;47;6,57;33;9;-0,016;27,5;0,518
94;63,5;1935;21;21,15;33;20;0,023;33,7;0,686
94;0;1849;48;15,9;32;30;0,023;31,8;0,69
94;18,4;2348;35;6,49;33;17;0,07;24,3;0,596
95;40,4;823;48;4,59;33;21;-0,016;20,8;0,522
95;55,3;1912;44;15,51;32;28;0,008;31,4;0,694
96;51;2476;20;19,27;32;34;-0,102;32,9;0,725
96;20;1645;35;4,23;33;32;0,039;21,6;0,627
96;35,7;1593;21;8,19;33;30;0;26,7;0,725
96;24,3;1051;57;2,86;33;26;0;18,8;0,604
97;75,7;2476;35;28,02;32;32;0;35,7;0,69
97;64,7;1719;40;15,23;32;38;-0,031;31,4;0,682
97;47,8;1887;39;13,37;32;43;-0,055;33,3;0,6765
97;18,4;1397;28;3,42;33;39;-0,023;20;0,671
97;38,8;792;31;4,36;34;25;-0,023;20,4;0,561
97;34,1;809;32;3,83;34;5;-0,047;20;0,616
98;35,7;796;36;4,22;34;0;0,008;21,2;0,588
98;41,6;771;32;4,8;34;0;0,008;24,3;0,537
98;51;735;48;5,06;34;0;0,016;22,7;0,627
98;40,8;855;33;4,73;34;0;-0,023;21,2;0,502
98;37,3;793;34;4,15;34;0;0,039;20,4;0,604
98;41,6;787;33;4,51;34;0;-0,031;20,8;0,573
99;40,8;804;34;4,24;34;0;-0,031;20,8;0,529
99;44,7;788;37;4,65;34;0;0,023;21,6;0,545
99;42,4;786;38;4,82;35;0;0,008;21,6;0,533
100;42,7;796;37;4,87;35;0;-0,047;21,6;0,533
100;42,7;801;37;4,65;35;0;-0,047;21,2;0,561
100;42,4;805;35;4,64;35;0;0,008;21,2;0,545
100;40,4;806;35;4,3;35;0;0,016;20,4;0,565
100;40,4;788;33;4,44;35;0;-0,031;20,8;0,6
99;41,2;802;44;4,54;35;0;0,008;21,2;0,557
99;55,7;550;37;9,22;34;5;-0,039;29,4;0,62
98;46,7;900;52;5,14;34;5;0,008;22,4;0,525
97;42,7;1107;19;6,99;34;6;-0,023;25,5;0,592
96;51,4;1031;49;7,46;34;8;0,047;26,3;0,635
95;68,2;1749;42;20,82;33;23;0,055;33,7;0,682
